invoice,sku_code,description,qty,invoice_date,unit_price,customer_id,country,return_value,transaction_type,revenue_amount,customer_status
C575157,85066,Cream Sweetheart Mini Chest,-2,2011-11-27,12.75,16379,United Kingdom,25.5,Return,-25.50,Registered
C575158,22191,Ivory Diner Wall Clock,-1,2011-11-27,8.50,15251,United Kingdom,8.5,Return,-8.50,Registered
C575159,23462,Rococo Wall Mirror White,-3,2011-11-27,16.95,15513,United Kingdom,50.85,Return,-50.85,Registered
C575159,23170,Regency Tea Plate Roses ,-12,2011-11-27,1.65,15513,United Kingdom,19.8,Return,-19.80,Registered
C575159,22665,Recipe Box Blue Sketchbook Design,-3,2011-11-27,2.55,15513,United Kingdom,7.65,Return,-7.65,Registered
C575160,23247,Biscuit Tin 50'S Christmas,-1,2011-11-27,2.89,14911,EIRE,2.89,Return,-2.89,Registered
C575160,71477,Colour Glass. Star T-Light Holder,-2,2011-11-27,3.95,14911,EIRE,7.9,Return,-7.90,Registered
C575160,23301,Gardeners Kneeling Pad Keep Calm ,-2,2011-11-27,1.65,14911,EIRE,3.3,Return,-3.30,Registered
C575161,22960,Jam Making Set With Jars,-5,2011-11-27,4.25,15271,United Kingdom,21.25,Return,-21.25,Registered
C575171,23355,Hot Water Bottle Keep Calm,-1,2011-11-27,4.95,18164,United Kingdom,4.95,Return,-4.95,Registered
C575172,22960,Jam Making Set With Jars,-3,2011-11-27,4.25,16790,United Kingdom,12.75,Return,-12.75,Registered
C575173,23494,Vintage Doily Deluxe Sewing Kit ,-1,2011-11-27,5.95,15275,United Kingdom,5.95,Return,-5.95,Registered
C575174,21313,Glass Heart T-Light Holder ,-5,2011-11-27,0.85,14156,EIRE,4.25,Return,-4.25,Registered
C575223,22973,Children'S Circus Parade Mug,-1,2011-11-27,1.65,12472,Germany,1.65,Return,-1.65,Registered
C575224,85099B,Jumbo Bag Red Retrospot,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,23582,Vintage Doily Jumbo Bag Red ,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,23581,Jumbo Bag Paisley Park,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,23344,Jumbo Bag 50'S Christmas ,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,23343,Jumbo Bag Vintage Christmas ,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,23203,Jumbo Bag Vintage Doily ,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,23202,Jumbo Bag Vintage Leaf,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,23199,Jumbo Bag Apples,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,22411,Jumbo Shopper Vintage Red Paisley,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,22386,Jumbo Bag Pink Polkadot,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,22385,Jumbo Bag Spaceboy Design,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,21931,Jumbo Storage Bag Suki,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575224,21928,Jumbo Bag Scandinavian Blue Paisley,-100,2011-11-27,1.79,17511,United Kingdom,179,Return,-179.00,Registered
C575257,37449,Ceramic Cake Stand + Hanging Cakes,-1,2011-11-27,9.95,13623,United Kingdom,9.95,Return,-9.95,Registered
C575257,11001,Asstd Design Racing Car Pen,-1,2011-11-27,1.69,13623,United Kingdom,1.69,Return,-1.69,Registered
C575327,85048,15Cm Christmas Glass Ball 20 Lights,-2,2011-11-28,7.95,14911,EIRE,15.9,Return,-15.90,Registered
C575341,22992,Revolver Wooden Ruler ,-276,2011-11-28,1.65,12931,United Kingdom,455.4,Return,-455.40,Registered
C575341,22991,Giraffe Wooden Ruler,-288,2011-11-28,1.65,12931,United Kingdom,475.2,Return,-475.20,Registered
C575385,23099,French Carriage Lantern,-1,2011-11-28,6.65,15916,United Kingdom,6.65,Return,-6.65,Registered
C575385,22784,Lantern Cream Gazebo ,-1,2011-11-28,4.95,15916,United Kingdom,4.95,Return,-4.95,Registered
C575385,22119,Peace Wooden Block Letters,-1,2011-11-28,6.95,15916,United Kingdom,6.95,Return,-6.95,Registered
C575511,22382,Lunch Bag Spaceboy Design ,-1,2011-11-28,1.65,14456,United Kingdom,1.65,Return,-1.65,Registered
C575531,22960,Jam Making Set With Jars,-4,2011-11-28,4.25,12544,Spain,17,Return,-17.00,Registered
C575537,21155,Red Retrospot Peg Bag,-1,2011-11-28,2.55,14606,United Kingdom,2.55,Return,-2.55,Registered
C575565,23110,Parisienne Key Cabinet ,-2,2011-11-28,5.75,14401,United Kingdom,11.5,Return,-11.50,Registered
C575572,22630,Dolly Girl Lunch Box,-1,2011-11-28,1.95,17528,United Kingdom,1.95,Return,-1.95,Registered
C575572,21754,Home Building Block Word,-1,2011-11-28,6.25,17528,United Kingdom,6.25,Return,-6.25,Registered
C575572,23485,Botanical Gardens Wall Clock ,-1,2011-11-28,20.80,17528,United Kingdom,20.8,Return,-20.80,Registered
C575573,23252,Vintage Red Enamel Trim Jug ,-1,2011-11-28,3.75,16705,United Kingdom,3.75,Return,-3.75,Registered
C575573,21535,Red Retrospot Small Milk Jug,-1,2011-11-28,2.55,16705,United Kingdom,2.55,Return,-2.55,Registered
C575575,23494,Vintage Doily Deluxe Sewing Kit ,-3,2011-11-28,5.95,17652,United Kingdom,17.85,Return,-17.85,Registered
C575577,23322,Large White Heart Of Wicker,-3,2011-11-28,2.95,15597,United Kingdom,8.85,Return,-8.85,Registered
C575578,22568,Feltcraft Cushion Owl,-2,2011-11-28,3.75,15358,United Kingdom,7.5,Return,-7.50,Registered
C575580,23487,Sweet Heart Cake Carrier,-1,2011-11-28,9.95,13599,United Kingdom,9.95,Return,-9.95,Registered
C575585,21259,Victorian Sewing Box Small ,-1,2011-11-28,5.95,15839,United Kingdom,5.95,Return,-5.95,Registered
C575588,22178,Victorian Glass Hanging T-Light,-6,2011-11-28,1.65,14064,United Kingdom,9.9,Return,-9.90,Registered
C575590,23483,Hanging  Butterfly T-Light Holder,-6,2011-11-28,1.04,15785,United Kingdom,6.24,Return,-6.24,Registered
C575590,22197,Popcorn Holder,-10,2011-11-28,0.72,15785,United Kingdom,7.2,Return,-7.20,Registered
C575592,22080,Ribbon Reel Polkadots ,-10,2011-11-28,1.65,12619,Germany,16.5,Return,-16.50,Registered
C575592,22079,Ribbon Reel Hearts Design ,-10,2011-11-28,1.65,12619,Germany,16.5,Return,-16.50,Registered
C575608,35970,Zinc Folkart Sleigh Bells,-11,2011-11-28,1.49,16133,United Kingdom,16.39,Return,-16.39,Registered
C575608,23250,Vintage Red Trim Enamel Bowl ,-2,2011-11-28,1.25,16133,United Kingdom,2.5,Return,-2.50,Registered
C575608,23240,Set Of 4 Knick Knack Tins Doily ,-2,2011-11-28,4.15,16133,United Kingdom,8.3,Return,-8.30,Registered
C575608,23382,Box Of 6 Christmas Cake Decorations,-3,2011-11-28,3.75,16133,United Kingdom,11.25,Return,-11.25,Registered
C575608,22139,Retrospot Tea Set Ceramic 11 Pc ,-3,2011-11-28,4.25,16133,United Kingdom,12.75,Return,-12.75,Registered
C575616,23469,Card Holder Love Bird Small,-2,2011-11-29,4.15,15805,United Kingdom,8.3,Return,-8.30,Registered
C575616,23470,Card Holder Love Bird Large ,-4,2011-11-29,5.39,15805,United Kingdom,21.56,Return,-21.56,Registered
C575626,23581,Jumbo Bag Paisley Park,-1,2011-11-29,2.08,17651,United Kingdom,2.08,Return,-2.08,Registered
C575626,22720,Set Of 3 Cake Tins Pantry Design ,-1,2011-11-29,4.95,17651,United Kingdom,4.95,Return,-4.95,Registered
C575630,84029G,Knitted Union Flag Hot Water Bottle,-2,2011-11-29,4.25,15830,United Kingdom,8.5,Return,-8.50,Registered
C575630,23355,Hot Water Bottle Keep Calm,-4,2011-11-29,4.95,15830,United Kingdom,19.8,Return,-19.80,Registered
C575641,21877,Home Sweet Home Mug,-18,2011-11-29,1.45,15814,United Kingdom,26.1,Return,-26.10,Registered
C575648,23085,Antique Silver Bauble Lamp  ,-2,2011-11-29,8.25,16523,United Kingdom,16.5,Return,-16.50,Registered
C575650,22726,Alarm Clock Bakelike Green,-1,2011-11-29,3.75,14194,United Kingdom,3.75,Return,-3.75,Registered
C575651,22624,Ivory Kitchen Scales,-1,2011-11-29,8.50,17653,United Kingdom,8.5,Return,-8.50,Registered
C575651,22617,Baking Set Spaceboy Design,-1,2011-11-29,4.95,17653,United Kingdom,4.95,Return,-4.95,Registered
C575651,22139,Retrospot Tea Set Ceramic 11 Pc ,-1,2011-11-29,4.95,17653,United Kingdom,4.95,Return,-4.95,Registered
C575651,21754,Home Building Block Word,-1,2011-11-29,6.25,17653,United Kingdom,6.25,Return,-6.25,Registered
C575651,23348,Childrens Toy Cooking Utensil Set,-1,2011-11-29,2.08,17653,United Kingdom,2.08,Return,-2.08,Registered
C575651,23329,Decorative Wicker Heart Large,-3,2011-11-29,1.65,17653,United Kingdom,4.95,Return,-4.95,Registered
C575653,85034A,3 Gardenia Morris Boxed Candles,-3,2011-11-29,1.25,13988,United Kingdom,3.75,Return,-3.75,Registered
C575653,23470,Card Holder Love Bird Large ,-2,2011-11-29,6.25,13988,United Kingdom,12.5,Return,-12.50,Registered
C575653,22306,Silver Mug Bone China Tree Of Life,-1,2011-11-29,1.06,13988,United Kingdom,1.06,Return,-1.06,Registered
C575662,22727,Alarm Clock Bakelike Red ,-1,2011-11-29,3.75,13767,United Kingdom,3.75,Return,-3.75,Registered
C575662,22423,Regency Cakestand 3 Tier,-5,2011-11-29,12.75,13767,United Kingdom,63.75,Return,-63.75,Registered
C575663,21136,Painted Metal Pears Assorted,-1,2011-11-29,1.69,13769,United Kingdom,1.69,Return,-1.69,Registered
C575664,22720,Set Of 3 Cake Tins Pantry Design ,-1,2011-11-29,4.95,12952,United Kingdom,4.95,Return,-4.95,Registered
C575665,23113,Pantry Chopping Board,-1,2011-11-29,4.95,17442,United Kingdom,4.95,Return,-4.95,Registered
C575666,75049L,Large Circular Mirror Mobile,-2,2011-11-29,1.25,18092,United Kingdom,2.5,Return,-2.50,Registered
C575667,22441,Grow Your Own Basil In Enamel Mug,-1,2011-11-29,2.10,14032,United Kingdom,2.1,Return,-2.10,Registered
C575669,23462,Rococo Wall Mirror White,-1,2011-11-29,19.95,12417,Belgium,19.95,Return,-19.95,Registered
C575670,15044D,Red Paper Parasol,-1,2011-11-29,2.55,13081,United Kingdom,2.55,Return,-2.55,Registered
C575672,23565,Egg Cup Milkmaid Helga ,-4,2011-11-29,1.25,13098,United Kingdom,5,Return,-5.00,Registered
C575672,23165,Large Ceramic Top Storage Jar,-2,2011-11-29,1.65,13098,United Kingdom,3.3,Return,-3.30,Registered
C575679,35971,Rose Folkart Heart Decorations,-16,2011-11-29,1.25,16863,United Kingdom,20,Return,-20.00,Registered
C575746,21982,Pack Of 12 Suki Tissues ,-1,2011-11-29,0.39,13588,United Kingdom,0.39,Return,-0.39,Registered
C575746,21519,Gin & Tonic Diet Greeting Card ,-12,2011-11-29,0.42,13588,United Kingdom,5.04,Return,-5.04,Registered
C575749,22276,Wash Bag Vintage Rose Paisley,-1,2011-11-29,2.55,12856,United Kingdom,2.55,Return,-2.55,Registered
C575749,23244,Round Storage Tin Vintage Leaf,-1,2011-11-29,1.95,12856,United Kingdom,1.95,Return,-1.95,Registered
C575752,23213,Star Wreath Decoration With Bell,-12,2011-11-29,1.25,13500,United Kingdom,15,Return,-15.00,Registered
C575752,23212,Heart Wreath Decoration With Bell,-12,2011-11-29,1.25,13500,United Kingdom,15,Return,-15.00,Registered
C575763,22726,Alarm Clock Bakelike Green,-1,2011-11-29,3.75,15034,United Kingdom,3.75,Return,-3.75,Registered
C575777,22086,Paper Chain Kit 50'S Christmas ,-40,2011-11-29,2.55,13881,United Kingdom,102,Return,-102.00,Registered
C575839,22554,Plasters In Tin Woodland Animals,-12,2011-11-29,1.65,12517,Germany,19.8,Return,-19.80,Registered
C575839,22551,Plasters In Tin Spaceboy,-11,2011-11-29,1.65,12517,Germany,18.15,Return,-18.15,Registered
C575841,21915,Red  Harmonica In Box ,-12,2011-11-29,1.25,13408,United Kingdom,15,Return,-15.00,Registered
C575879,21892,Traditional Wooden Catch Cup Game ,-1,2011-11-30,1.25,13588,United Kingdom,1.25,Return,-1.25,Registered
C575879,21519,Gin & Tonic Diet Greeting Card ,-12,2011-11-30,0.42,13588,United Kingdom,5.04,Return,-5.04,Registered
C575921,20974,12 Pencils Small Tube Skull,-184,2011-11-30,0.65,12931,United Kingdom,119.6,Return,-119.60,Registered
C575940,84992,72 Sweetheart Fairy Cake Cases,-24,2011-11-30,0.55,17838,United Kingdom,13.2,Return,-13.20,Registered
C575940,84991,60 Teatime Fairy Cake Cases,-24,2011-11-30,0.55,17838,United Kingdom,13.2,Return,-13.20,Registered
C575940,23309,Set Of 60 I Love London Cake Cases ,-24,2011-11-30,0.55,17838,United Kingdom,13.2,Return,-13.20,Registered
C575940,23309,Set Of 60 I Love London Cake Cases ,-24,2011-11-30,0.55,17838,United Kingdom,13.2,Return,-13.20,Registered
C575940,23275,Set Of 3 Hanging Owls Ollie Beak,-24,2011-11-30,1.25,17838,United Kingdom,30,Return,-30.00,Registered
C575940,23266,Set Of 3 Wooden Stocking Decoration,-12,2011-11-30,1.25,17838,United Kingdom,15,Return,-15.00,Registered
C575940,23265,Set Of 3 Wooden Tree Decorations,-14,2011-11-30,1.25,17838,United Kingdom,17.5,Return,-17.50,Registered
C575940,23263,Set Of 3 Wooden Heart Decorations,-12,2011-11-30,1.25,17838,United Kingdom,15,Return,-15.00,Registered
C575940,23226,Filigree Heart Daisy White,-48,2011-11-30,1.25,17838,United Kingdom,60,Return,-60.00,Registered
C575940,22571,Rocking Horse Red Christmas ,-96,2011-11-30,0.72,17838,United Kingdom,69.12,Return,-69.12,Registered
C575940,22155,Star Decoration Rustic,-48,2011-11-30,0.42,17838,United Kingdom,20.16,Return,-20.16,Registered
C575940,21876,Pottering Mug,-12,2011-11-30,1.65,17838,United Kingdom,19.8,Return,-19.80,Registered
C575940,21875,Kings Choice Mug,-24,2011-11-30,1.25,17838,United Kingdom,30,Return,-30.00,Registered
C575940,21820,Glitter Heart Garland With Bells ,-18,2011-11-30,3.75,17838,United Kingdom,67.5,Return,-67.50,Registered
C575940,21811,Hanging Heart With Bell,-48,2011-11-30,0.39,17838,United Kingdom,18.72,Return,-18.72,Registered
C575940,21621,Vintage Union Jack Bunting,-6,2011-11-30,8.50,17838,United Kingdom,51,Return,-51.00,Registered
C575953,21813,Garland With Stars And Bells,-1,2011-11-30,4.95,16015,United Kingdom,4.95,Return,-4.95,Registered
C575953,21812,Garland With Hearts And Bells,-2,2011-11-30,4.95,16015,United Kingdom,9.9,Return,-9.90,Registered
C575962,21166,Cook With Wine Metal Sign ,-10,2011-11-30,2.08,14547,United Kingdom,20.8,Return,-20.80,Registered
C575963,22371,Airline Bag Vintage Tokyo 78,-2,2011-11-30,4.25,16794,United Kingdom,8.5,Return,-8.50,Registered
C575980,22972,Children'S Spaceboy Mug,-1,2011-11-30,1.65,12867,United Kingdom,1.65,Return,-1.65,Registered
C575980,22974,Childrens Dolly Girl Mug,-1,2011-11-30,1.65,12867,United Kingdom,1.65,Return,-1.65,Registered
C575980,20724,Red Retrospot Charlotte Bag,-1,2011-11-30,0.85,12867,United Kingdom,0.85,Return,-0.85,Registered
C575980,23238,Set Of 4 Knick Knack Tins London ,-6,2011-11-30,4.15,12867,United Kingdom,24.9,Return,-24.90,Registered
C576072,22278,Overnight Bag Vintage Rose Paisley,-2,2011-11-13,4.95,18069,United Kingdom,9.9,Return,-9.90,Registered
C576108,20685,Doormat Red Retrospot,-24,2011-11-14,7.08,15113,United Kingdom,169.92,Return,-169.92,Registered
C576183,22555,Plasters In Tin Strongman,-12,2011-11-14,1.65,12476,Germany,19.8,Return,-19.80,Registered
C576183,22556,Plasters In Tin Circus Parade ,-12,2011-11-14,1.65,12476,Germany,19.8,Return,-19.80,Registered
C576194,22960,Jam Making Set With Jars,-3,2011-11-14,4.25,16790,United Kingdom,12.75,Return,-12.75,Registered
C576195,21539,Red Retrospot Butter Dish,-1,2011-11-14,4.95,14606,United Kingdom,4.95,Return,-4.95,Registered
C576197,21642,Assorted Tutti Frutti Pen,-23,2011-11-14,0.29,13755,United Kingdom,6.67,Return,-6.67,Registered
C576199,22186,Red Star Card Holder,-1,2011-11-14,1.95,12610,Italy,1.95,Return,-1.95,Registered
C576199,22584,Pack Of 6 Pannetone Gift Boxes,-1,2011-11-14,2.55,12610,Italy,2.55,Return,-2.55,Registered
C576199,22960,Jam Making Set With Jars,-6,2011-11-14,4.25,12610,Italy,25.5,Return,-25.50,Registered
C576216,85123A,White Hanging Heart T-Light Holder,-3,2011-11-14,2.95,12584,Italy,8.85,Return,-8.85,Registered
C576216,22960,Jam Making Set With Jars,-3,2011-11-14,4.25,12584,Italy,12.75,Return,-12.75,Registered
C576216,22847,Bread Bin Diner Style Ivory,-1,2011-11-14,16.95,12584,Italy,16.95,Return,-16.95,Registered
C576216,22804,Pink Hanging Heart T-Light Holder,-3,2011-11-14,2.95,12584,Italy,8.85,Return,-8.85,Registered
C576216,22720,Set Of 3 Cake Tins Pantry Design ,-3,2011-11-14,4.95,12584,Italy,14.85,Return,-14.85,Registered
C576216,21843,Red Retrospot Cake Stand,-1,2011-11-14,10.95,12584,Italy,10.95,Return,-10.95,Registered
C576223,22941,Christmas Lights 10 Reindeer,-1,2011-11-14,8.50,15993,United Kingdom,8.5,Return,-8.50,Registered
C576223,23314,Vintage Christmas Tablecloth,-1,2011-11-14,12.50,15993,United Kingdom,12.5,Return,-12.50,Registered
C576223,21263,Green Goose Feather Tree 60Cm,-2,2011-11-14,1.95,15993,United Kingdom,3.9,Return,-3.90,Registered
C576226,23404,Home Sweet Home Blackboard,-1,2011-11-14,4.95,13268,United Kingdom,4.95,Return,-4.95,Registered
C576226,22591,Cardholder Gingham Christmas Tree,-1,2011-11-14,3.25,13268,United Kingdom,3.25,Return,-3.25,Registered
C576227,22457,Natural Slate Heart Chalkboard ,-1,2011-11-14,2.95,14910,United Kingdom,2.95,Return,-2.95,Registered
C576227,23330,Decorative Wicker Heart Medium,-6,2011-11-14,1.25,14910,United Kingdom,7.5,Return,-7.50,Registered
C576229,23236,Storage Tin Vintage Doily ,-3,2011-11-14,2.89,13816,Germany,8.67,Return,-8.67,Registered
C576230,22804,Pink Hanging Heart T-Light Holder,-1,2011-11-14,2.95,17602,United Kingdom,2.95,Return,-2.95,Registered
C576230,22781,Gumball Magazine Rack,-1,2011-11-14,7.65,17602,United Kingdom,7.65,Return,-7.65,Registered
C576230,22890,Novelty Biscuits Cake Stand 3 Tier,-2,2011-11-14,9.95,17602,United Kingdom,19.9,Return,-19.90,Registered
C576230,22840,Round Cake Tin Vintage Red,-1,2011-11-14,7.95,17602,United Kingdom,7.95,Return,-7.95,Registered
C576231,23198,Pantry Magnetic  Shopping List,-3,2011-11-14,1.45,14868,United Kingdom,4.35,Return,-4.35,Registered
C576231,22633,Hand Warmer Union Jack,-1,2011-11-14,2.10,14868,United Kingdom,2.1,Return,-2.10,Registered
C576231,22568,Feltcraft Cushion Owl,-2,2011-11-14,3.75,14868,United Kingdom,7.5,Return,-7.50,Registered
C576232,21259,Victorian Sewing Box Small ,-2,2011-11-14,5.95,15839,United Kingdom,11.9,Return,-11.90,Registered
C576232,22138,Baking Set 9 Piece Retrospot ,-2,2011-11-14,4.95,15839,United Kingdom,9.9,Return,-9.90,Registered
C576235,23048,Set Of 10 Lanterns Fairy Light Star,-3,2011-11-14,4.15,17769,United Kingdom,12.45,Return,-12.45,Registered
C576240,23486,Antique Heart Shelf Unit,-1,2011-11-14,16.65,14441,United Kingdom,16.65,Return,-16.65,Registered
C576241,22470,Heart Of Wicker Large,-2,2011-11-14,2.95,13447,United Kingdom,5.9,Return,-5.90,Registered
C576241,23404,Home Sweet Home Blackboard,-3,2011-11-14,4.95,13447,United Kingdom,14.85,Return,-14.85,Registered
C576241,23084,Rabbit Night Light,-2,2011-11-14,2.08,13447,United Kingdom,4.16,Return,-4.16,Registered
C576242,84949,Silver Hanging T-Light Holder,-2,2011-11-14,1.65,16747,United Kingdom,3.3,Return,-3.30,Registered
C576243,85123A,White Hanging Heart T-Light Holder,-1,2011-11-14,2.55,15953,United Kingdom,2.55,Return,-2.55,Registered
C576243,85061W,White Jewelled Heart Decoration,-2,2011-11-14,0.85,15953,United Kingdom,1.7,Return,-1.70,Registered
C576243,21385,Ivory Hanging Decoration  Heart,-2,2011-11-14,0.85,15953,United Kingdom,1.7,Return,-1.70,Registered
C576247,23301,Gardeners Kneeling Pad Keep Calm ,-1,2011-11-14,1.65,13139,United Kingdom,1.65,Return,-1.65,Registered
C576247,22596,Christmas Star Wish List Chalkboard,-1,2011-11-14,1.25,13139,United Kingdom,1.25,Return,-1.25,Registered
C576247,23566,Egg Cup Milkmaid Heidi,-4,2011-11-14,1.25,13139,United Kingdom,5,Return,-5.00,Registered
C576247,23565,Egg Cup Milkmaid Helga ,-1,2011-11-14,1.25,13139,United Kingdom,1.25,Return,-1.25,Registered
C576248,23155,Knickerbockerglory Magnet Assorted ,-1,2011-11-14,0.83,16639,United Kingdom,0.83,Return,-0.83,Registered
C576248,23486,Antique Heart Shelf Unit,-6,2011-11-14,14.55,16639,United Kingdom,87.3,Return,-87.30,Registered
C576324,23470,Card Holder Love Bird Large ,-1,2011-11-14,6.25,16161,United Kingdom,6.25,Return,-6.25,Registered
C576324,22596,Christmas Star Wish List Chalkboard,-6,2011-11-14,1.25,16161,United Kingdom,7.5,Return,-7.50,Registered
C576324,20973,12 Pencil Small Tube Woodland,-2,2011-11-14,0.65,16161,United Kingdom,1.3,Return,-1.30,Registered
C576324,22141,Christmas Craft Tree Top Angel,-1,2011-11-14,2.10,16161,United Kingdom,2.1,Return,-2.10,Registered
C576324,21259,Victorian Sewing Box Small ,-1,2011-11-14,5.95,16161,United Kingdom,5.95,Return,-5.95,Registered
C576325,23414,Zinc Box Sign Home,-4,2011-11-14,9.95,15050,United Kingdom,39.8,Return,-39.80,Registered
C576348,23404,Home Sweet Home Blackboard,-1,2011-11-14,4.95,13267,United Kingdom,4.95,Return,-4.95,Registered
C576348,22591,Cardholder Gingham Christmas Tree,-1,2011-11-14,3.25,13267,United Kingdom,3.25,Return,-3.25,Registered
