invoice,shipping_code,shipping_type,qty,invoice_date,unit_price,customer_id,country,shipping_direction,transaction_type,revenue_amount,customer_status
575506,C2,,150,2011-11-28,0.00,,United Kingdom,Charge,Positive,0.00,Guest/Unknown
575514,POST,Postage,3,2011-11-28,28.00,12541.00,Spain,Charge,Positive,84.00,Registered
575519,POST,Postage,2,2011-11-28,18.00,12682.00,France,Charge,Positive,36.00,Registered
575581,POST,Postage,1,2011-11-28,18.00,12659.00,France,Charge,Positive,18.00,Registered
575584,POST,Postage,1,2011-11-28,18.00,12682.00,France,Charge,Positive,18.00,Registered
575607,DOT,Dotcom Postage,1,2011-11-28,908.16,14096.00,United Kingdom,Charge,Positive,908.16,Registered
575629,POST,Postage,1,2011-11-29,18.00,12599.00,France,Charge,Positive,18.00,Registered
575671,POST,Postage,3,2011-11-29,18.00,12670.00,France,Charge,Positive,54.00,Registered
575709,POST,Postage,2,2011-11-29,15.00,14646.00,Netherlands,Charge,Positive,30.00,Registered
575713,POST,Postage,2,2011-11-29,18.00,13817.00,Germany,Charge,Positive,36.00,Registered
575732,POST,Postage,2,2011-11-29,18.00,12712.00,Germany,Charge,Positive,36.00,Registered
575733,POST,Postage,1,2011-11-29,18.00,13810.00,Germany,Charge,Positive,18.00,Registered
575734,POST,Postage,2,2011-11-29,40.00,12384.00,Switzerland,Charge,Positive,80.00,Registered
575735,C2,Carriage,1,2011-11-29,50.00,14156.00,EIRE,Charge,Positive,50.00,Registered
575736,POST,Postage,1,2011-11-29,40.00,12697.00,Sweden,Charge,Positive,40.00,Registered
575739,DOT,Dotcom Postage,1,2011-11-29,469.20,,United Kingdom,Charge,Positive,469.20,Guest/Unknown
575747,POST,Postage,3,2011-11-29,18.00,12589.00,France,Charge,Positive,54.00,Registered
575750,POST,Postage,3,2011-11-29,18.00,12600.00,Germany,Charge,Positive,54.00,Registered
575787,POST,Postage,3,2011-11-29,18.00,12518.00,Germany,Charge,Positive,54.00,Registered
575845,POST,Postage,1,2011-11-29,18.00,12598.00,France,Charge,Positive,18.00,Registered
575871,C2,Carriage,1,2011-11-29,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
575875,DOT,Dotcom Postage,1,2011-11-30,571.90,,United Kingdom,Charge,Positive,571.90,Guest/Unknown
575880,POST,Postage,3,2011-11-30,18.00,12726.00,France,Charge,Positive,54.00,Registered
575881,POST,Postage,1,2011-11-30,1.34,,United Kingdom,Charge,Positive,1.34,Guest/Unknown
575884,POST,Postage,3,2011-11-30,18.00,12685.00,France,Charge,Positive,54.00,Registered
575888,POST,Postage,3,2011-11-30,18.00,12517.00,Germany,Charge,Positive,54.00,Registered
575896,POST,Postage,8,2011-11-30,18.00,12480.00,Germany,Charge,Positive,144.00,Registered
575901,POST,Postage,1,2011-11-30,1.69,,United Kingdom,Charge,Positive,1.69,Guest/Unknown
575916,POST,Postage,1,2011-11-30,18.00,12691.00,France,Charge,Positive,18.00,Registered
575930,DOT,Dotcom Postage,1,2011-11-30,454.35,,United Kingdom,Charge,Positive,454.35,Guest/Unknown
575947,DOT,Dotcom Postage,1,2011-11-30,1211.17,,United Kingdom,Charge,Positive,1211.17,Guest/Unknown
576082,POST,Postage,2,2011-11-14,40.00,12428.00,Finland,Charge,Positive,80.00,Registered
576087,POST,Postage,4,2011-11-14,18.00,12689.00,France,Charge,Positive,72.00,Registered
576141,C2,Carriage,1,2011-11-14,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
576222,POST,Postage,2,2011-11-14,18.00,12490.00,France,Charge,Positive,36.00,Registered
576245,POST,Postage,3,2011-11-14,18.00,12553.00,France,Charge,Positive,54.00,Registered
576269,POST,Postage,2,2011-11-14,28.00,12762.00,Portugal,Charge,Positive,56.00,Registered
576322,POST,Postage,2,2011-11-14,18.00,12642.00,Germany,Charge,Positive,36.00,Registered
576327,POST,Postage,2,2011-11-14,18.00,12476.00,Germany,Charge,Positive,36.00,Registered
576329,DOT,Dotcom Postage,1,2011-11-14,518.98,,United Kingdom,Charge,Positive,518.98,Guest/Unknown
576339,DOT,Dotcom Postage,1,2011-11-14,1500.36,14096.00,United Kingdom,Charge,Positive,1500.36,Registered
576345,POST,Postage,3,2011-11-14,40.00,12374.00,Austria,Charge,Positive,120.00,Registered
576371,C2,Carriage,1,2011-11-15,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
576373,POST,Postage,4,2011-11-15,18.00,12640.00,France,Charge,Positive,72.00,Registered
576390,POST,Postage,1,2011-11-15,18.00,12569.00,Germany,Charge,Positive,18.00,Registered
576399,POST,Postage,2,2011-11-15,18.00,12684.00,France,Charge,Positive,36.00,Registered
576519,POST,Postage,1,2011-11-15,40.00,12676.00,Sweden,Charge,Positive,40.00,Registered
576595,C2,Carriage,1,2011-11-15,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
576603,C2,Carriage,1,2011-11-15,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
576607,POST,Postage,4,2011-11-15,18.00,12474.00,Germany,Charge,Positive,72.00,Registered
576617,DOT,Dotcom Postage,1,2011-11-15,596.90,,United Kingdom,Charge,Positive,596.90,Guest/Unknown
576618,DOT,Dotcom Postage,1,2011-11-15,584.94,,United Kingdom,Charge,Positive,584.94,Guest/Unknown
576629,POST,Postage,3,2011-11-16,18.00,12621.00,Germany,Charge,Positive,54.00,Registered
576630,POST,Postage,1,2011-11-16,18.00,13816.00,Germany,Charge,Positive,18.00,Registered
576644,DOT,Dotcom Postage,1,2011-11-16,1556.08,,United Kingdom,Charge,Positive,1556.08,Guest/Unknown
576657,POST,Postage,3,2011-11-16,18.00,12720.00,Germany,Charge,Positive,54.00,Registered
576664,POST,Postage,1,2011-11-16,15.00,14646.00,Netherlands,Charge,Positive,15.00,Registered
576669,POST,Postage,1,2011-11-16,18.00,12640.00,France,Charge,Positive,18.00,Registered
576787,POST,Postage,4,2011-11-16,18.00,13815.00,Germany,Charge,Positive,72.00,Registered
576789,POST,Postage,1,2011-11-16,18.00,12569.00,Germany,Charge,Positive,18.00,Registered
576790,POST,Postage,1,2011-11-16,18.00,12569.00,Germany,Charge,Positive,18.00,Registered
576829,C2,Carriage,1,2011-11-16,50.00,,EIRE,Charge,Positive,50.00,Guest/Unknown
576837,DOT,Dotcom Postage,1,2011-11-16,710.95,,United Kingdom,Charge,Positive,710.95,Guest/Unknown
576840,DOT,Dotcom Postage,1,2011-11-16,690.21,,United Kingdom,Charge,Positive,690.21,Guest/Unknown
576863,POST,Postage,2,2011-11-16,18.00,12626.00,Germany,Charge,Positive,36.00,Registered
576869,POST,Postage,1,2011-11-16,18.00,12500.00,Germany,Charge,Positive,18.00,Registered
576880,C2,Carriage,1,2011-11-16,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
576890,POST,Postage,2,2011-11-16,18.00,12662.00,Germany,Charge,Positive,36.00,Registered
576893,POST,Postage,1,2011-11-17,18.00,12481.00,Germany,Charge,Positive,18.00,Registered
576894,POST,Postage,2,2011-11-17,18.00,12681.00,France,Charge,Positive,36.00,Registered
576897,POST,Postage,7,2011-11-17,65.00,17828.00,Malta,Charge,Positive,455.00,Registered
576904,C2,Carriage,1,2011-11-17,50.00,14931.00,Channel Islands,Charge,Positive,50.00,Registered
576907,POST,Postage,1,2011-11-17,40.00,12610.00,Italy,Charge,Positive,40.00,Registered
576909,POST,Postage,8,2011-11-17,18.00,12471.00,Germany,Charge,Positive,144.00,Registered
576927,POST,Postage,6,2011-11-17,18.00,12567.00,France,Charge,Positive,108.00,Registered
576941,POST,Postage,5,2011-11-17,18.00,12562.00,France,Charge,Positive,90.00,Registered
577009,C2,Carriage,1,2011-11-17,50.00,12749.00,United Kingdom,Charge,Positive,50.00,Registered
577027,POST,Postage,5,2011-11-17,18.00,12647.00,Germany,Charge,Positive,90.00,Registered
577046,POST,Postage,7,2011-11-17,18.00,12449.00,Belgium,Charge,Positive,126.00,Registered
577067,POST,Postage,2,2011-11-17,40.00,12704.00,Finland,Charge,Positive,80.00,Registered
577078,DOT,Dotcom Postage,1,2011-11-17,695.08,,United Kingdom,Charge,Positive,695.08,Guest/Unknown
577087,POST,Postage,2,2011-11-17,15.00,12464.00,Belgium,Charge,Positive,30.00,Registered
577121,POST,Postage,4,2011-11-17,18.00,12681.00,France,Charge,Positive,72.00,Registered
577125,POST,Postage,2,2011-11-17,28.00,12445.00,Spain,Charge,Positive,56.00,Registered
577135,POST,Postage,2,2011-11-18,18.00,12427.00,Germany,Charge,Positive,36.00,Registered
577152,POST,Postage,2,2011-11-18,18.00,14277.00,France,Charge,Positive,36.00,Registered
577168,POST,Postage,7,2011-11-18,18.00,12603.00,Germany,Charge,Positive,126.00,Registered
577178,POST,Postage,1,2011-11-18,40.00,12618.00,Italy,Charge,Positive,40.00,Registered
577180,POST,Postage,8,2011-11-18,18.00,12380.00,Belgium,Charge,Positive,144.00,Registered
577295,POST,Postage,3,2011-11-18,18.00,12682.00,France,Charge,Positive,54.00,Registered
577299,POST,Postage,1,2011-11-18,18.00,12498.00,Germany,Charge,Positive,18.00,Registered
577314,POST,Postage,6,2011-11-18,40.00,12444.00,Norway,Charge,Positive,240.00,Registered
577316,POST,Postage,7,2011-11-18,28.00,12578.00,Italy,Charge,Positive,196.00,Registered
577326,POST,Postage,2,2011-11-18,15.00,14646.00,Netherlands,Charge,Positive,30.00,Registered
577344,POST,Postage,1,2011-11-18,18.00,12437.00,France,Charge,Positive,18.00,Registered
577358,DOT,Dotcom Postage,1,2011-11-18,579.21,,United Kingdom,Charge,Positive,579.21,Guest/Unknown
577406,POST,Postage,1,2011-11-20,18.00,12702.00,Germany,Charge,Positive,18.00,Registered
577474,POST,Postage,3,2011-11-20,18.00,12778.00,Netherlands,Charge,Positive,54.00,Registered
577476,POST,Postage,3,2011-11-20,28.00,12540.00,Spain,Charge,Positive,84.00,Registered
577523,POST,Postage,1,2011-11-20,28.00,12597.00,Spain,Charge,Positive,28.00,Registered
577531,DOT,Dotcom Postage,1,2011-11-20,1236.75,,United Kingdom,Charge,Positive,1236.75,Guest/Unknown
577551,POST,Postage,2,2011-11-20,15.00,12395.00,Belgium,Charge,Positive,30.00,Registered
577606,POST,Postage,3,2011-11-21,28.00,12462.00,Spain,Charge,Positive,84.00,Registered
577609,POST,Postage,1,2011-11-21,300.00,12349.00,Italy,Charge,Positive,300.00,Registered
577615,POST,Postage,3,2011-11-21,18.00,12658.00,Germany,Charge,Positive,54.00,Registered
577618,POST,Postage,4,2011-11-21,28.00,12795.00,Portugal,Charge,Positive,112.00,Registered
577687,POST,Postage,3,2011-11-21,18.00,12583.00,France,Charge,Positive,54.00,Registered
577768,DOT,Dotcom Postage,1,2011-11-21,523.77,,United Kingdom,Charge,Positive,523.77,Guest/Unknown
577856,POST,Postage,4,2011-11-22,18.00,12490.00,France,Charge,Positive,72.00,Registered
578006,C2,Carriage,1,2011-11-22,50.00,13363.00,United Kingdom,Charge,Positive,50.00,Registered
578033,POST,Postage,4,2011-11-22,18.00,12656.00,France,Charge,Positive,72.00,Registered
578034,POST,Postage,5,2011-11-22,15.00,14646.00,Netherlands,Charge,Positive,75.00,Registered
578043,POST,Postage,2,2011-11-22,18.00,12474.00,Germany,Charge,Positive,36.00,Registered
578054,C2,Carriage,1,2011-11-22,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
578065,DOT,Dotcom Postage,1,2011-11-22,455.75,,United Kingdom,Charge,Positive,455.75,Guest/Unknown
578067,DOT,Dotcom Postage,1,2011-11-22,416.48,,United Kingdom,Charge,Positive,416.48,Guest/Unknown
578082,POST,Postage,1,2011-11-22,15.00,12775.00,Netherlands,Charge,Positive,15.00,Registered
578084,POST,Postage,2,2011-11-22,15.00,12465.00,Belgium,Charge,Positive,30.00,Registered
578089,POST,Postage,4,2011-11-22,40.00,12483.00,Sweden,Charge,Positive,160.00,Registered
578093,C2,Carriage,1,2011-11-22,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
578099,POST,Postage,2,2011-11-23,1.00,12452.00,Switzerland,Charge,Positive,2.00,Registered
578105,C2,Carriage,1,2011-11-23,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
578123,POST,Postage,2,2011-11-23,40.00,12452.00,Switzerland,Charge,Positive,80.00,Registered
578126,POST,Postage,1,2011-11-23,4.95,16900.00,United Kingdom,Charge,Positive,4.95,Registered
578149,DOT,Dotcom Postage,1,2011-11-23,2275.54,,United Kingdom,Charge,Positive,2275.54,Guest/Unknown
578270,DOT,Dotcom Postage,1,2011-11-23,1270.06,14096.00,United Kingdom,Charge,Positive,1270.06,Registered
578295,POST,Postage,2,2011-11-23,18.00,12569.00,Germany,Charge,Positive,36.00,Registered
578298,POST,Postage,3,2011-11-23,18.00,12619.00,Germany,Charge,Positive,54.00,Registered
578300,POST,Postage,1,2011-11-23,40.00,12664.00,Finland,Charge,Positive,40.00,Registered
578314,C2,Carriage,1,2011-11-23,50.00,13350.00,United Kingdom,Charge,Positive,50.00,Registered
578331,C2,Carriage,1,2011-11-24,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
578333,POST,Postage,2,2011-11-24,18.00,12471.00,Germany,Charge,Positive,36.00,Registered
578339,POST,Postage,1,2011-11-24,28.00,12421.00,Spain,Charge,Positive,28.00,Registered
578344,DOT,Dotcom Postage,1,2011-11-24,793.33,,United Kingdom,Charge,Positive,793.33,Guest/Unknown
578347,DOT,Dotcom Postage,1,2011-11-24,644.28,,United Kingdom,Charge,Positive,644.28,Guest/Unknown
578348,POST,Postage,2,2011-11-24,18.00,12494.00,France,Charge,Positive,36.00,Registered
578425,POST,Postage,4,2011-11-24,18.00,12705.00,Germany,Charge,Positive,72.00,Registered
578463,POST,Postage,2,2011-11-24,28.00,12757.00,Portugal,Charge,Positive,56.00,Registered
578469,POST,Postage,4,2011-11-24,18.00,12471.00,Germany,Charge,Positive,72.00,Registered
578472,POST,Postage,9,2011-11-24,18.00,12476.00,Germany,Charge,Positive,162.00,Registered
578509,POST,Postage,1,2011-11-24,18.00,12705.00,Germany,Charge,Positive,18.00,Registered
578547,POST,Postage,3,2011-11-24,18.00,12720.00,Germany,Charge,Positive,54.00,Registered
578698,POST,Postage,2,2011-11-25,18.00,12620.00,France,Charge,Positive,36.00,Registered
578736,POST,Postage,8,2011-11-25,18.00,12681.00,France,Charge,Positive,144.00,Registered
578792,C2,Carriage,1,2011-11-25,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
578811,POST,Postage,8,2011-11-25,40.00,12438.00,Norway,Charge,Positive,320.00,Registered
578827,DOT,Dotcom Postage,1,2011-11-25,634.39,,United Kingdom,Charge,Positive,634.39,Guest/Unknown
578828,DOT,Dotcom Postage,1,2011-11-25,3.29,,United Kingdom,Charge,Positive,3.29,Guest/Unknown
578833,DOT,Dotcom Postage,1,2011-11-25,2028.25,,United Kingdom,Charge,Positive,2028.25,Guest/Unknown
578835,POST,Postage,1,2011-11-25,18.00,12682.00,France,Charge,Positive,18.00,Registered
578844,DOT,Dotcom Postage,1,2011-11-25,545.25,,United Kingdom,Charge,Positive,545.25,Guest/Unknown
579094,POST,Postage,8,2011-11-28,18.00,12668.00,Germany,Charge,Positive,144.00,Registered
579152,POST,Postage,3,2011-11-28,18.00,12479.00,Germany,Charge,Positive,54.00,Registered
579153,POST,Postage,1,2011-11-28,18.00,12660.00,France,Charge,Positive,18.00,Registered
579187,DOT,Dotcom Postage,1,2011-11-28,634.54,,United Kingdom,Charge,Positive,634.54,Guest/Unknown
579190,POST,Postage,4,2011-11-28,18.00,12657.00,France,Charge,Positive,72.00,Registered
579193,POST,Postage,4,2011-11-28,18.00,12657.00,France,Charge,Positive,72.00,Registered
579196,DOT,Dotcom Postage,1,2011-11-28,1526.76,14096.00,United Kingdom,Charge,Positive,1526.76,Registered
579256,C2,Carriage,1,2011-11-29,50.00,13349.00,United Kingdom,Charge,Positive,50.00,Registered
579259,POST,Postage,1,2011-11-29,40.00,12451.00,Switzerland,Charge,Positive,40.00,Registered
579276,POST,Postage,1,2011-11-29,18.00,12654.00,Germany,Charge,Positive,18.00,Registered
579281,POST,Postage,1,2011-11-29,40.00,12375.00,Finland,Charge,Positive,40.00,Registered
579297,DOT,Dotcom Postage,1,2011-11-29,1563.00,,United Kingdom,Charge,Positive,1563.00,Guest/Unknown
579345,POST,Postage,4,2011-11-29,18.00,12727.00,France,Charge,Positive,72.00,Registered
579393,POST,Postage,3,2011-11-29,18.00,12627.00,Germany,Charge,Positive,54.00,Registered
579416,POST,Postage,5,2011-11-29,18.00,12471.00,Germany,Charge,Positive,90.00,Registered
579441,POST,Postage,4,2011-11-29,15.00,12464.00,Belgium,Charge,Positive,60.00,Registered
579471,DOT,Dotcom Postage,1,2011-11-29,892.50,,United Kingdom,Charge,Positive,892.50,Guest/Unknown
579492,POST,Postage,3,2011-11-29,18.00,12670.00,France,Charge,Positive,54.00,Registered
579508,DOT,Dotcom Postage,1,2011-11-29,732.69,,United Kingdom,Charge,Positive,732.69,Guest/Unknown
579512,DOT,Dotcom Postage,1,2011-11-29,620.22,,United Kingdom,Charge,Positive,620.22,Guest/Unknown
579528,POST,Postage,1,2011-11-30,15.00,12787.00,Netherlands,Charge,Positive,15.00,Registered
579529,POST,Postage,3,2011-11-30,18.00,12488.00,France,Charge,Positive,54.00,Registered
579539,C2,Carriage,1,2011-11-30,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
579550,POST,Postage,3,2011-11-30,40.00,12630.00,Finland,Charge,Positive,120.00,Registered
579694,DOT,Dotcom Postage,1,2011-11-30,1119.63,,United Kingdom,Charge,Positive,1119.63,Guest/Unknown
579708,POST,Postage,4,2011-11-30,18.00,12682.00,France,Charge,Positive,72.00,Registered
579747,POST,Postage,3,2011-11-30,18.00,12528.00,Germany,Charge,Positive,54.00,Registered
579751,DOT,Dotcom Postage,1,2011-11-30,307.17,,United Kingdom,Charge,Positive,307.17,Guest/Unknown
579768,C2,Carriage,1,2011-11-30,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
579777,DOT,Dotcom Postage,1,2011-11-30,888.42,,United Kingdom,Charge,Positive,888.42,Guest/Unknown
579786,POST,Postage,2,2011-11-30,18.00,12524.00,Germany,Charge,Positive,36.00,Registered
579787,DOT,Dotcom Postage,1,2011-11-30,988.00,,United Kingdom,Charge,Positive,988.00,Guest/Unknown
579790,POST,Postage,2,2011-11-30,28.00,12784.00,Portugal,Charge,Positive,56.00,Registered
579792,POST,Postage,5,2011-11-30,18.00,12714.00,France,Charge,Positive,90.00,Registered
579870,POST,Postage,2,2011-11-30,18.00,12437.00,France,Charge,Positive,36.00,Registered
579901,POST,Postage,3,2011-12-01,18.00,12569.00,Germany,Charge,Positive,54.00,Registered
579910,C2,Carriage,1,2011-12-01,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
579927,POST,Postage,3,2011-12-01,18.00,12572.00,Germany,Charge,Positive,54.00,Registered
580115,DOT,Dotcom Postage,1,2011-12-01,1042.84,,United Kingdom,Charge,Positive,1042.84,Guest/Unknown
580120,POST,Postage,1,2011-12-01,18.00,12553.00,France,Charge,Positive,18.00,Registered
580123,POST,Postage,2,2011-12-01,40.00,12664.00,Finland,Charge,Positive,80.00,Registered
580124,C2,Carriage,1,2011-12-01,50.00,,EIRE,Charge,Positive,50.00,Guest/Unknown
580126,POST,Postage,3,2011-12-01,18.00,12562.00,France,Charge,Positive,54.00,Registered
580127,C2,Carriage,1,2011-12-01,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
580144,POST,Postage,1,2011-12-02,18.00,12684.00,France,Charge,Positive,18.00,Registered
580148,DOT,Dotcom Postage,1,2011-12-02,274.25,,United Kingdom,Charge,Positive,274.25,Guest/Unknown
580152,POST,Postage,1,2011-12-02,15.00,12364.00,Belgium,Charge,Positive,15.00,Registered
580153,POST,Postage,5,2011-12-02,28.00,12762.00,Portugal,Charge,Positive,140.00,Registered
580154,POST,Postage,1,2011-12-02,18.00,12569.00,Germany,Charge,Positive,18.00,Registered
580160,POST,Postage,7,2011-12-02,18.00,12700.00,France,Charge,Positive,126.00,Registered
580265,POST,Postage,1,2011-12-02,40.00,12587.00,Finland,Charge,Positive,40.00,Registered
580281,POST,Postage,1,2011-12-02,40.00,12704.00,Finland,Charge,Positive,40.00,Registered
580366,DOT,Dotcom Postage,1,2011-12-02,0.00,,United Kingdom,Charge,Positive,0.00,Guest/Unknown
580367,DOT,Dotcom Postage,1,2011-12-02,888.06,,United Kingdom,Charge,Positive,888.06,Guest/Unknown
580509,POST,Postage,2,2011-12-04,18.00,12719.00,France,Charge,Positive,36.00,Registered
580511,POST,Postage,4,2011-12-04,18.00,12560.00,Germany,Charge,Positive,72.00,Registered
580512,POST,Postage,2,2011-12-04,18.00,12673.00,Germany,Charge,Positive,36.00,Registered
580531,POST,Postage,1,2011-12-04,18.00,12569.00,Germany,Charge,Positive,18.00,Registered
580534,POST,Postage,1,2011-12-04,18.00,12724.00,France,Charge,Positive,18.00,Registered
580536,POST,Postage,3,2011-12-04,18.00,12490.00,France,Charge,Positive,54.00,Registered
580545,POST,Postage,1,2011-12-05,28.00,12782.00,Portugal,Charge,Positive,28.00,Registered
580548,POST,Postage,1,2011-12-05,18.00,12569.00,Germany,Charge,Positive,18.00,Registered
580555,C2,Carriage,1,2011-12-05,50.00,14911.00,EIRE,Charge,Positive,50.00,Registered
580610,DOT,Dotcom Postage,1,2011-12-05,2196.67,,United Kingdom,Charge,Positive,2196.67,Guest/Unknown
580612,DOT,Dotcom Postage,1,2011-12-05,2114.00,,United Kingdom,Charge,Positive,2114.00,Guest/Unknown
580638,POST,Postage,1,2011-12-05,40.00,12381.00,Norway,Charge,Positive,40.00,Registered
580648,POST,Postage,1,2011-12-05,18.00,12628.00,Germany,Charge,Positive,18.00,Registered
580705,POST,Postage,5,2011-12-05,1.00,12683.00,France,Charge,Positive,5.00,Registered
